Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Petastic,https://www.crunchbase.com/organization/petastic,2020-01-01,year,"Analytics, Pet","Miami, Florida, United States","Petastic is the world's only consumer data platform that is ""pet aware.""","64,699",$1M to $10M,Active,,,,,For Profit,https://www.petastic.com,https://twitter.com/getpetastic,https://www.linkedin.com/company/petastic-inc,"Petastic is the world's only ""pet aware"" customer data and experience platform (CDXP) designed to provide personalized pet care at scale. The platform's comprehensive set of tools helps brands deeply understand their current customers, identify new ones, and personalize every aspect of the pet parenting journey. It unifies pet data from disparate sources, organizes it, verifies pet ownership, identifies contextual pet attributes, and disseminates standardized pet records to any part of the brand's user experience. Brands looking to engage with verified pet parents use the Petastic digital pipeline to make data-driven real-time decisions and deliver meaningful user experiences.",https://www.facebook.com/getpetastic,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Community and Lifestyle, Data and Analytics",3,"Carlos Herrera, Chris Diebner, Dustin Morales",1-10,2,Seed,2022-11-10,,,,Seed,,,,Seed,2500000,USD,2500000,2500000,USD,2500000,"Blockchain Founders Fund, NLS Ventures",,2,,,,,,,Private,,,,,,,,,,,,,,,10,,,,,,,,,,
Plainr,https://www.crunchbase.com/organization/hunter-labs-technologies,2021-07-01,month,"Analytics, Artificial Intelligence (AI), Big Data, FinTech, Machine Learning","San Francisco, California, United States","We accelerate analysis, decision making and workflows for PE investment teams and wealthtech platforms","64,700",,Active,,,,,For Profit,https://www.plainr.io,https://twitter.com/weareplainr,https://www.linkedin.com/company/plainr,"We help financial services teams accelerate, transform, unify and generate intelligence from markets, companies and customers.",,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",1,Lydia Ofori,1-10,1,Seed,2022-12-13,100000,USD,100000,Angel,100000,USD,100000,Angel,100000,USD,100000,100000,USD,100000,,,,,,,,,,Private,,,,,,,,,,,,,,,10,,,,,,,,,,
Blue Sky Financial,https://www.crunchbase.com/organization/blue-sky-financial,2020-02-11,day,"Finance, Financial Services, FinTech, InsurTech, Lending, Real Estate","Boise, Idaho, United States","Blue Sky Financial is a B2C fintech that offers financial services in mortgage, insurance, real estate, and personal loans.","64,702",$1M to $10M,Active,,,,,For Profit,https://blueskyfinancial.com,https://twitter.com/BluSkyFinance,https://www.linkedin.com/company/blue-sky-financial-llc,"Blue Sky Financial is an omni-channel, B2C, fintech that provides consumers with value and digital ease across complex financial services. Blue Sky' leverages large sets of consumer data and machine learning to serve our clients timely and intelligent offers in mortgage, real estate, property and casualty Insurance, personal loans, and commercial loans. Blue Sky Financial was founded in 2020 and was headquartered in Idaho, United States.",https://www.facebook.com/FindYourBlueSkies,Western US,,,,,,,,,,,,,,,,,"Financial Services, Real Estate",1,Adam Stein,101-250,4,Seed,2022-09-26,700000,USD,700000,Convertible Note,2000000,USD,2000000,Seed,2770000,USD,2770000,3470000,USD,3470000,"Vattikuti Ventures, LLC, Adam Stein, Keith Austin, III, Keith Austin, Jr",2,4,,,,,,,Private,,,,,,,,,,,,,,-45.74%,25,,,,0,0,,Insurance; financial affairs,,,
Mean DAO,https://www.crunchbase.com/organization/mean-dao,2020-01-01,year,"Blockchain, Cryptocurrency","Miami, Florida, United States",MeanFi provides a service that automates payment and banking workflows and allows for flexible payment schedules.,"64,703",$1M to $10M,Active,,,,,For Profit,https://www.meanfi.com/,https://twitter.com/meanfinance,https://www.linkedin.com/company/mean/,MeanFi provides a service that automates payment and banking workflows and allows for flexible payment schedules.,,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1,Eydel Ruiz,11-50,2,Seed,2021-12-01,,,,Product Crowdfunding,3500000,USD,3500000,Seed,3500000,USD,3500000,3500000,USD,3500000,"SoftBank, Gate.io, Big Brain Holdings, Three Arrows Capital, MEXC Global",3,19,,,,,,,Private,,,,,,,,,,,,,,-63.23%,15,,,,,,,,,,
Doorbell Health,https://www.crunchbase.com/organization/doorbell-health,2019-01-01,year,Health Care,"Los Angeles, California, United States",Doorbell Health is an online marketplace for insurance-covered medical equipment.,"64,712",,Active,,,,,For Profit,https://www.doorbellhealth.com,https://twitter.com/doorbellhealth,https://www.linkedin.com/company/doorbell-health/about/,"Doorbell Health is a supplier of medical equipment. They offer selected products from reputable brands and also provide same-day delivery. They help patients improve their lives by using durable medical equipment and modernizing the shopping experience to be clear, easy, and convenient.",https://www.facebook.com/doorbellhealth,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,Health Care,1,Benjamin Golombek,1-10,1,Seed,2020-12-01,2500000,USD,2500000,Seed,2500000,USD,2500000,Seed,2500000,USD,2500000,2500000,USD,2500000,"Sam Altman, Pareto Holdings, Bling Capital, Max Altman, Vivek Garipalli",1,7,,,,,,,Private,,,,,,,,,,,,,,,20,,,,0,1,,Scientific and electric apparatus and instruments,,,
VerityXR,https://www.crunchbase.com/organization/verityxr,2018-01-12,day,"Artificial Intelligence (AI), Health Care, Machine Learning, Medical, Software, Virtual Reality","Chicago, Illinois, United States","Healthcare Technology, Virtual Reality, Artificial Intelligence","64,721",$1M to $10M,Active,,,,,For Profit,https://verityxr.com/,https://twitter.com/VerityXR/,https://www.linkedin.com/company/verityxr/,"Healthcare technology company harnessing virtual reality (VR), machine learning (ML) and artificial intelligence (AI) to provide treatment solutions for pain management and physical rehabilitation through the power of extended reality (ER). Verity’s EngaugeXR™ enables physical therapists to help patients heal from chronic low back pain through movement, improving clinical outcomes and productivity by making exercises engaging and fun, objectifying movement measurements, and providing scalability of treatments.",https://www.facebook.com/veritytechnologies,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Health Care, Science and Engineering, Software",3,"Amish Patel, Shiva Rallapalli, Tim Denison",1-10,1,Seed,2021-10-01,346000,USD,346000,Pre-Seed,346000,USD,346000,Pre-Seed,346000,USD,346000,346000,USD,346000,,,,,,,,,,Private,,,,,,,,,,,2023-12-28,,,,1,,,,,,,,,,
First Crop,https://www.crunchbase.com/organization/first-crop,2019-01-01,year,"Agriculture, AgTech, Farming","Santa Fe, New Mexico, United States",First Crop provides farming technology to bring opportunities for farmers to build environmentally sustainable practices.,"64,725",$1M to $10M,Active,,,,,For Profit,https://www.firstcrop.com/,https://twitter.com/FirstCrop_,https://www.linkedin.com/company/first-crop,"First Crop provides farming technology to bring opportunities for farmers to build environmentally sustainable practices. Its technology offers USDA certified-organic hemp to produce pure, high-quality, hemp-derived health and wellness products.",https://www.facebook.com/pg/firstcropusa,Western US,,,,,,,,,,,,,,,,,Agriculture and Farming,1,Jane Pinto,1-10,3,,2021-09-11,175142,USD,175142,Equity Crowdfunding,175142,USD,175142,Equity Crowdfunding,2477142,USD,2477142,2477142,USD,2477142,"Sun Mountain Capital, New Mexico Angels",,2,,,,,,,Private,,,,,,,,,,,,,,,18,,,,0,1,,"Bleaching, cleaning, polishing, scouring and abrasive preparations; cosmetics",,,
Vibrant Planet,https://www.crunchbase.com/organization/vibrant-planet,2020-01-01,year,"Cloud Data Services, Environmental Consulting, Information Technology","Truckee, California, United States",Vibrant Planet is a cloud-based technology platform that accelerates and improves collaborative forest restoration planning and monitoring.,"64,727",,Active,,,,,For Profit,https://www.vibrantplanet.net,https://twitter.com/vibrantplanet_,https://www.linkedin.com/company/vibrant-planet,"Vibrant Planet provides land management services and technology solutions to accelerate land restorations. The company collaborates with scientists, land management leaders, and policymakers to build a cloud-based system that informs and facilitates collaborative planning. Vibrant Planet was founded in 2004 by Allison Wolff and is based in Incline Village, Nevada.",https://www.facebook.com/HeyVibrantPlanet,"West Coast, Western US",,,,,,,,,,,,,,,,,"Information Technology, Internet Services, Professional Services",4,"Allison Wolff, Guy Bayes, Neil Hunt, Scott Conway",51-100,6,Early Stage Venture,2023-10-05,15000000,USD,15000000,Series A,15000000,USD,15000000,Series A,47904091,USD,47904091,47904091,USD,47904091,"Microsoft, Elemental Excelerator, Cisco, Grantham Foundation, Emerson Collective",3,22,,,,,,,Private,,,,,,,,,,,,,,973.87%,10,,,,,,,,,,
Metabrain,https://www.crunchbase.com/organization/metabrain,2019-01-01,year,"Artificial Intelligence (AI), Hardware, Human Computer Interaction, Neuroscience, Software","San Francisco, California, United States",Brain interfaces to bridge the gap between humans and technology.,"64,742",,Active,,,,,For Profit,https://www.metabrain.co/,,https://www.linkedin.com/company/metabrain/,Metabrain is building high-performance brain interfaces to bridge the gap between humans and technology.,,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Design, Hardware, Science and Engineering, Software",2,"Louis Lambert, Remy Fabre",1-10,1,,2022-02-11,22653826,USD,22653826,Venture - Series Unknown,22653826,USD,22653826,Venture - Series Unknown,22653826,USD,22653826,22653826,USD,22653826,,,,,,,,,,Private,,,,,,,,,,,,,,,11,,,,,,,,,,
Velocity Access,https://www.crunchbase.com/organization/velocity-access,2022-01-01,year,"CRM, Event Management, Software, Ticketing","Payson, Utah, United States","The next generation of ticketing, destination management and customer experience software suite","64,766",,Active,,,,,For Profit,https://velocityaccess.io,,https://www.linkedin.com/company/velocity-access,"Learn more at https://velocityaccess.io Velocity Access provides a suite of solutions related to venue and destination management: - Our Master Ticket enables venues to control the fan experience with safe, secure, and verifiable ticketing technology. Take back control of the secondary market as well with royalties that go back to the venue and/or artist through our closed system. No more outrageous fees to third party ticket aggregators.  - Venue/organization Wallet that enables you to keep 1:1 relationships with fans, customers, and sponsors - Venue Control enables resorts, theme parks, music venues, sports stadiums, and more to view dashboards that are connected to all systems within the venue. View live information on attendees, revenue, food, reservations, capacity, security and more all from one master dashboard. Additional controls and APIs connect any existing system into the Access Network to enable ultimate control of the venue. - Finally, Velocity Access enables the customer's experience while interacting with the venue, artist, resort, or organization through fully integrated web and app-enabled interfaces to ensure a 1:1 relationship remains between the organizer and the consumer",,Western US,,,,,,,,,,,,,,,,,"Events, Information Technology, Media and Entertainment, Sales and Marketing, Software",2,"Jeremy Whitt, Jon Cheney",11-50,2,Seed,2023-03-01,2600000,USD,2600000,Seed,2600000,USD,2600000,Seed,4100000,USD,4100000,4100000,USD,4100000,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Fundhomes,https://www.crunchbase.com/organization/fundhomes,2022-03-21,day,"Real Estate, Real Estate Investment, Rental Property, Vacation Rental","Seattle, Washington, United States",A fractional short-term rental investment platform,"64,780",,Active,,,,,For Profit,https://www.fundhomes.com,https://twitter.com/fundhomes,https://www.linkedin.com/company/fundhomes/,Make vacation rental investment easy for everyone. Investors can purchase shares of vacation rental with just a few simple clicks and start earning passive income and appreciation. Our professional team takes care of the rest.,https://www.facebook.com/fundhomes,"Greater Seattle Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Financial Services, Real Estate, Travel and Tourism",2,"Jack Donnell, Ming Zhu",1-10,1,Seed,2022-12-20,500000,USD,500000,Pre-Seed,500000,USD,500000,Pre-Seed,500000,USD,500000,500000,USD,500000,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Ridgeline,https://www.crunchbase.com/organization/ridgeline-ef0d,2018-01-01,year,"Information Technology, Software","Incline Village, Nevada, United States",Ridgeline is a computer software company that specializes in software development to deliver for the investment management industry.,"64,795",$1M to $10M,Active,,,,,For Profit,https://ridgelineapps.com,https://twitter.com/Ridgeline_Apps,https://www.linkedin.com/company/ridgelineapps/,"Ridgeline is an information technology company that specializes in software development to deliver for the investment management industry. The company is driven by its mission is to partner with investment management firms to modernize its software. Ridgeline was founded in 2018 and headquartered in Nevada, United States.",https://www.facebook.com/Ridgeline-Apps-1173490356133345/?modal=suggested_action&notif_id=1541699936034372&notif_t=page_user_activity,Western US,,,,,,,,,,,,,,,,,"Information Technology, Software",1,Dave Duffield,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,-27.57%,27,6,,18,11,2,Computing; Calculating,Scientific and technological services,,,
SecLogic INC,https://www.crunchbase.com/organization/seclogic,2021-01-01,year,"Cloud Security, Cyber Security, Information Technology, Risk Management","Boston, Massachusetts, United States",SecLogic is a CNAPP solution provider.,"64,815",Less than $1M,Active,,,,,For Profit,https://seclogic.io/,https://twitter.com/logic_sec,https://www.linkedin.com/company/seclogic/about/,"SecLogic is a CNAPP solution provider, the solution provides both pro-active & reactive security for multi cloud environments.",,"Greater Boston Area, East Coast, New England",,,,,,,,,,,,,,,,,"Information Technology, Privacy and Security, Professional Services",3,"Mayank Lau, Sachin Johar, Yashvendra Kashyap",11-50,1,Seed,2021-08-31,300000,USD,300000,Pre-Seed,300000,USD,300000,Pre-Seed,300000,USD,300000,300000,USD,300000,"India Accelerator, Spanache",1,2,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Onramp,https://www.crunchbase.com/organization/onramp-1cc5,2018-05-01,month,"Education, Software","Oakland, California, United States","Onramp is a technical workforce solutions company. We’ll help you build tomorrow’s workforce, today.","64,818",,Active,,,,,For Profit,http://www.onramp.io,,https://www.linkedin.com/company/onramp-io/,"Onramp is a technical workforce solutions company. We help corporate clients build new pipelines of talent to meet their technical and HR goals. We specialize in discovering new pools of talent and provide customized training so candidates are qualified and better prepared employees.  Our first offering is helping clients develop technical apprenticeship programs. We’ll help you build tomorrow’s workforce, today. Interested in building out a new talent pipeline for technical roles at your company? Contact hello@onramp.io",,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Education, Software",3,"Howard E. Ekundayo, Kamrin Klauschie, Lateesha Thomas",1-10,3,,2024-01-01,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,USD,,310000,USD,310000,"JFF Ventures, Google for Startups Black Founders Fund, SHRMLabs",1,3,,,,,,,Private,,,,,,,,,,,,,,-37.52%,8,,,,,,,,,,
