Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Automotive Marketing Gurus,https://www.crunchbase.com/organization/automotive-marketing-gurus,2020-01-01,year,"Advertising, Consulting, CRM, Marketing, Web Hosting","Marietta, Georgia, United States","Automotive Marketing Gurus is a business consulting company that offers marketing, audit, automation, CRM, surveys, and web hosting.","2,063,628",$1M to $10M,Active,,,,,For Profit,https://www.amg.team/,,https://www.linkedin.com/company/automotive-marketing-gurus/,,https://www.facebook.com/amgteamatl,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Advertising, Information Technology, Internet Services, Professional Services, Sales and Marketing, Software",1,Jonathan Thompson,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,0,1,,Advertising; business,,,
ID8 Design LLC,https://www.crunchbase.com/organization/id8-design-llc,2020-05-01,day,"Consulting, Manufacturing","Springfield, Virginia, United States",Product Design and Development,"2,063,570",,Active,,,,,For Profit,http://id8.design,,https://www.linkedin.com/company/id8-design,"ID8 Design is a product design and development service provider. We create distinct,  elegant, and purposeful design solutions founded on knowledgeable application of manufacturing technologies.",,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Manufacturing, Professional Services",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
Forte,https://www.crunchbase.com/organization/forte-e9e7,2018-01-01,year,"Accounting, Business Development, Finance, Human Resources","Memphis, Tennessee, United States","Forte offers executive coaching, human resources, finance, accounting, and business technology solutions.","2,063,554",$1M to $10M,Active,,,,,For Profit,https://focusonyourforte.com,https://twitter.com/focusyourforte,https://www.linkedin.com/company/focusonyourforte,,https://www.facebook.com/focusonyourforte,Southern US,,,,,,,,,,,,,,,,,"Administrative Services, Financial Services, Professional Services",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Erthe Energy Solutions,https://www.crunchbase.com/organization/erthe-energy-solutions,2018-01-01,year,"Consulting, Energy, Energy Efficiency, Project Management","Naperville, Illinois, United States",Erthe Energy Solutions provides strategic solutions services for the energy efficiency sector.,"2,063,526",,Active,,,,,For Profit,https://www.ertheenergysolutions.com,https://twitter.com/ertheenergy,https://www.linkedin.com/company/erthe-energy-solutions,,https://www.facebook.com/ertheenergysolutions,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Administrative Services, Energy, Other, Professional Services, Sustainability",1,Selena Worster Walde,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,2382,USD,2382
Smart Solutions CPA,https://www.crunchbase.com/organization/smart-solutions-cpa,2018-01-10,day,"Accounting, Financial Services","Chicago, Illinois, United States","Full service CPA firm specializing in audit and review for nonprofit organizations, small businesses and government entities.","2,063,503",,Active,,,,,For Profit,https://smartsolutionscpa.com/,https://twitter.com/SS_CPAFirm,https://www.linkedin.com/company/smartsolutionscpa/,"Smart Solutions CPA specializes in audit and review for nonprofit organizations, small businesses and government entities.  Our mission is to empower financial growth by offering a high level of services, focusing on faster turnaround times and fast response communication.  We also offer tax services, payroll outsourcing, accounting and bookkeeping, and CFO services.",https://www.facebook.com/SmartSolutionsCPA,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Financial Services, Professional Services",1,Noman Tahir,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Eternity Financial Alliance,https://www.crunchbase.com/organization/eternity-financial-alliance,2018-01-01,year,"Finance, Financial Services, Retirement, Wealth Management","Newport Beach, California, United States","Eternity Financial Alliance offers retirement solutions, estate planning, wealth preservation, and tax mitigation solutions.","2,063,490",$1M to $10M,Active,,,,,For Profit,https://efa.agency,,https://www.linkedin.com/company/eternity-financial-alliance-insurance-solutions-inc,,https://www.facebook.com/eternity.financial.alliance,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Community and Lifestyle, Financial Services, Other",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,35,,,,,,,,,,
Vellano Investments,https://www.crunchbase.com/organization/vellano-investments,2019-01-01,year,Financial Services,"Houston, Texas, United States",Vellano Investments is a private equity firm focused funding growth companies in the lower middle market committed to delivering systems.,"2,063,436",,Active,,,,,For Profit,https://www.vellanoinvestments.com,,https://www.linkedin.com/company/vellano-investments,,,"Greater Houston Area, Southern US",,,,,,,,,,,,,,,,,Financial Services,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Turning Leaf VITA,https://www.crunchbase.com/organization/turning-leaf-vita,2020-10-20,day,"Dietary Supplements, E-Commerce, Health Care, Personal Health, Wellness","Delaware, Ohio, United States",Monthly Subscription Vitamins and Supplements,"2,063,429",,Active,,,,,For Profit,http://www.TurningLeafVITA.com,,,,,"Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Commerce and Shopping, Food and Beverage, Health Care",1,Nina Everson,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,5,,,,,,,,,,
King Pine Group,https://www.crunchbase.com/organization/king-pine-group,2018-01-01,year,Robotics,"New York, New York, United States","King Pine Group is a robotics company that specializes in machine vision, machine learning, agricultural automation, crop yields.","2,063,317",,Active,,,,,For Profit,https://www.kingpinegroup.com/,,https://www.linkedin.com/company/king-pine-group/,,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Hardware, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
TURBULENCE,https://www.crunchbase.com/organization/turbulence,2018-01-01,year,"Association, Communities, Consulting, Information Technology, Small and Medium Businesses","Scottsdale, Arizona, United States",Unleashing Genius by Design.,"2,063,215",,Closed,,,,none,,https://turbulence.tech/,https://twitter.com/turbulence_tech,https://www.linkedin.com/company/turbulence-us/,"TURBULENCE is de-risking and templatizing the startup journey. We are reshaping the geometry of business for a more human-centered, strategic, and effective world. Our strategy is to empower innovation through community as we found and fund companies in an ecosystem that fosters leadership with integrity.",,"Greater Phoenix Area, Western US",,,,,,,,,,,,,,,,,"Community and Lifestyle, Information Technology, Other, Professional Services",1,Ziver Birg,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic195,https://www.crunchbase.com/organization/atlantic195,2021-01-01,year,"Broadcasting, Media and Entertainment, Music, News","New York, New York, United States",Atlantic195 is a broadcasting media production company that provides news and music programs.,"2,063,176",,Active,,,,,For Profit,https://atlantic195.com,https://twitter.com/showtime_sunday,https://www.linkedin.com/company/atlantic195/,,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Content and Publishing, Media and Entertainment, Music and Audio, Video",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,6,,,,,,,,,,
Rally Debates,https://www.crunchbase.com/organization/rally-debates,2022-01-01,year,"Information Technology, Internet, Software","Brooklyn, New York, United States",Rally Debates provides an online platform to help people see different points of view through the power of debate.,"2,063,175",,Active,,,,,For Profit,https://rallydebates.com/,,https://www.linkedin.com/company/rally-debates/,"Rally Debates provides an online platform to help people see different points of view through the power of debate. The company was founded in 2022 and is headquartered in Brooklyn, New York.",,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Information Technology, Internet Services, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,17,,,,,,,,,,
ProtectedBy.AI Healthcare,https://www.crunchbase.com/organization/protectedby-ai-healthcare,2020-09-01,month,"Artificial Intelligence (AI), Health Care, Machine Learning, Software","Reston, Virginia, United States",Healthcare Artificial Intelligence Software,"2,063,158",,Active,,,,,For Profit,,,,ProtectedBy.AI Healthcare brings Artificial Intelligence and Blockchain to one of the fastest-growing and underserved markets in history: Electronic Health Records (EHR),,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",2,"Brian Gallagher, JT Kostman, PhD",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Sagebright Design + Copy,https://www.crunchbase.com/organization/sagebright-design-copy,2021-01-01,year,"Content Marketing, Copywriting, Web Design, Web Development","Bend, Oregon, United States",Sagebright Design + Copy is a web design and copywriting agency that creates modern and elegant websites.,"2,063,090",$1M to $10M,Active,,,,,For Profit,https://sagebright.net,https://www.twitter.com/https://twitter.com/_sagebright,https://www.linkedin.com/company/sagebright-design-copy,"Sagebright Design + Copy offers services to meet the needs of customers, from full web development and responsive design with copy that converts to add-ons such as content writing, social media portfolio establishment, email marketing, and more. They also provide search engine optimization.",https://www.facebook.com/sagebrightdesigncopy,"West Coast, Western US",,,,,,,,,,,,,,,,,"Content and Publishing, Design, Sales and Marketing, Software",1,Shannon M.,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Mountain Ridge High School,https://www.crunchbase.com/organization/mountain-ridge-high-school,2019-01-01,year,"Education, Higher Education, Training","Herriman, Utah, United States","Mountain Ridge High School is an educational organization that offers academics, athletics, and activities.","2,063,079",$1M to $10M,Active,,,,,For Profit,https://www.mountainridgesentinels.org,https://twitter.com/MRHSSentinels,https://www.linkedin.com/company/mountain-ridge-hs,,https://www.facebook.com/MRHSSentinels/,Western US,,,,,,,,,,,,,,,,,Education,,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,4,,,,,,,,,,
Curiee,https://www.crunchbase.com/organization/curiee,2019-11-08,day,,"Venice, California, United States","A quantum computing state, from hackers to hackers.","2,063,056",,Active,,,,,Non-profit,https://curiee.com,https://twitter.com/wearecuriee,,"Curiee is a not-for-profit 501(c)(3) language-agnostic destination for software engineers and hackers to learn, play, and discuss quantum computing code. We are closely tied to the open-source & scientific community to create a space where hackers can learn quantum computing and understand quantum mechanics through fun interactive coding tutorials, curated articles, and quantum games.",,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Partbnb,https://www.crunchbase.com/organization/partbnb,2018-01-01,year,"Consulting, Property Management, Real Estate, Real Estate Investment, Sales","New York, New York, United States",Partbnb provides property management and residential real estate services.,"2,063,054",,Active,,,,,For Profit,https://www.partbnb.com,https://twitter.com/partbnb/,https://www.linkedin.com/company/partbnb/,"Partbnb is a real estate investing marketplace on the internet. It allows investors to purchase and sell portions of a property to other investors. It offers a variety of investment options, including short-term leases and long-term investments. They make certain attractive, low-maintenance properties and manage them in the hassles. They host live open house showings so clients may meet their team and get answers to their queries in person.",https://www.facebook.com/partbnb/,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Financial Services, Professional Services, Real Estate, Sales and Marketing",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,25,,,,,,,,,,
Beyond 3D Imagery Concepts,https://www.crunchbase.com/organization/beyond-3d-imagery-concepts,2018-01-01,year,"3D Technology, Consulting, Marketing","Louisiana, Missouri, United States","Beyond 3D Imagery Concepts offers 3D rendering, aerial imaging, and destination marketing services across several industries.","2,062,781",,Active,,,,,For Profit,https://beyond3dimageryconcepts.com/,,https://www.linkedin.com/company/beyond-3dimageryconcepts/,,https://www.facebook.com/beyond3dimageryconcepts/,Midwestern US,,,,,,,,,,,,,,,,,"Hardware, Professional Services, Sales and Marketing, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Ternary Capital Group,https://www.crunchbase.com/organization/ternary-capital-group,2021-08-13,day,"Financial Services, Information Technology","Santa Cruz, California, United States",Et Lux in Tenebris Lucet,"2,062,776",,Active,,,,,For Profit,https://ternary.asia,https://twitter.com/TCG_Asia,https://www.linkedin.com/company/ternary-capital-group/,"Ternary Capital Group builds the future of finance through operating service architectures and validator nodes for Proof-of-Stake blockchain projects, AI-driven data services for retail investors, a network of experienced investors, and an Artificial Intelligence Fund.",,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Financial Services, Information Technology",1,J Daniel Semrau,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Moody Williams Appraisal Group,https://www.crunchbase.com/organization/moody-williams-appraisal-group,2020-01-01,month,"Commercial Real Estate, Leasing, Real Estate","Jacksonville, Florida, United States",Moody Williams Appraisal Group is a commercial and residential appraisal company.,"2,062,722",$1M to $10M,Active,,,,,For Profit,http://moodywilliams.com,,https://www.linkedin.com/company/moody-williams-appraisal-group,"Moody Williams Appraisal Group provides commercial and residential appraisal services. They offer commercial property acquisition, sale, investment, development, litigation support, and appraisals for eminent domain services.",https://www.facebook.com/MoodyWilliamsAppraisalGroup,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Financial Services, Real Estate",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,7,,,,,,,,,,
Strively,https://www.crunchbase.com/organization/strively,2020-01-01,year,"Information Services, Non Profit, Training","California, Kentucky, United States","Strively provides tools training, professional workshops, and coaching to help tech companies create diverse workplaces.","2,062,659",,Active,,,,,Non-profit,https://www.strively.org/,https://mobile.twitter.com/We_Are_Strively,https://www.linkedin.com/company/strively/,,,Southern US,,,,,,,,,,,,,,,,,"Education, Information Technology, Other, Social Impact",1,Kate Leidy,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,1,,,,,,,,,,
Accretive Wealth Partners,https://www.crunchbase.com/organization/accretive-wealth-partners,2018-01-01,year,"Consulting, Financial Services, Wealth Management","Parsippany, New Jersey, United States","Accretive Wealth Partners specializes in financial planning, investment management, and consulting services.","2,062,593",Less than $1M,Active,,,,,For Profit,https://www.accretivewealthpartners.com/,https://twitter.com/AccretiveWP,https://www.linkedin.com/company/accretive-wealth-partners/,,https://www.facebook.com/AccretiveWealthPartners/,"Greater New York Area, East Coast, Northeastern US",,,,,,,,,,,,,,,,,"Financial Services, Professional Services",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Next Billion Advisors,https://www.crunchbase.com/organization/next-billion-advisors,2020-01-01,year,Consulting,"San Francisco, California, United States",Next Billion Advisors is the global middle class is now bigger than it has ever been in written history,"2,062,590",,Active,,,,,For Profit,https://nxtblln.com/,https://twitter.com/nxtblln,https://www.linkedin.com/company/nxtblln/,"Next Billion Advisors is the global middle class is now bigger than it has ever been in written history -- it is now more than half the world’s population, projected to grow to 4 billion by 2021 as five people enter the middle class every second. But this growth is not coming from the US or other developed economies, but in emerging markets. 88% of the additions to the middle class by 2030 will be in Asia. They are a group of like minded seasoned founders and executives focused on helping entrepreneurs seize this opportunity by advising on product, go to market, and fundraising strategies.",https://www.facebook.com/nxtblln/,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,Professional Services,1,Mark Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
WGNR,https://www.crunchbase.com/organization/wgnr,2022-01-31,day,"Advertising, Metaverse","Orlando, Florida, United States","A global full-service marketing agency and the parent company of wgnrSOUNDS, a media entertainment network.","2,062,543",,Active,,,,,For Profit,https://wgnr.co,https://twitter.com/wgnrmarketing,https://www.linkedin.com/company/wgnr,"WGNR is a full-service marketing agency with experts from across the globe.  The agency's strong foundation is backed by impactful creative work and targeted marketing that produces the best results. WGNR's clients benefit from its unique approach and methodologies by realizing success sooner and easier. WGNR also offers a more custom approach for local businesses in the form of on-demand monthly subscription plans. Additionally, WGNR is the parent company of WGNR Sounds, a media entertainment network for podcasts Wagner Live and Speaking Out With Wágner and a record label with a diverse music catalog. WGNR is one of the first agencies to have established a fully functional office in the multiverse/metaverse under the division, wgnrMETA. Cryptocurrency will soon be accepted at our metaverse multiverse office locations.",https://www.facebook.com/wgnrmarketing,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Advertising, Media and Entertainment, Sales and Marketing, Software",1,Wágner dos Santos,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,19,,,,,,,,,,
