Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Method Grid,https://www.crunchbase.com/organization/method-grid,2018-01-01,year,"Consulting, Project Management","Bath, Bath and North East Somerset, United Kingdom",Method Grid provides engineering consulting and construction project management services.,"89,646",,Active,,,,,For Profit,https://methodgrid.com/,https://twitter.com/MethodGrid,https://www.linkedin.com/company/method-grid/,"Method Grid provides a unified approach to assurance that enables best practice reference, knowledge development, and service compliance in even the most complex projects. They are used by engineering consulting and construction firms to ensure their projects and services.",https://www.facebook.com/methodgrid/,"Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Administrative Services, Other, Professional Services",4,"Dominic Moorhouse, Ian Jones, Jody Van Vestraut, Tom Knights",11-50,1,Seed,2021-10-04,1000000,GBP,1360599,Seed,1000000,GBP,1360599,Seed,1000000,GBP,1360600,1000000,GBP,1360600,,,,,,,,,,Private,,,,,,,,,,,,,,,68,,,25,,,,,,,
Functional Fluidics,https://www.crunchbase.com/organization/functional-fluidics,2014-05-01,month,Health Care,"Detroit, Michigan, United States",Functional Fluidics specializes in the standardization of clinical blood function assays to assess individual patient response.,"89,647",,Active,,,,,For Profit,http://www.functionalfluidics.com,https://twitter.com/functionalflu,https://www.linkedin.com/company/functional-fluidics,"Functional Fluidics specializes in the standardization of clinical blood function assays to assess individual patient response. Functional Fluidics is setting the standard for the assessment of red blood cell health.  It was founded in 2014 and headquartered in Detroit, Michigan.",https://www.facebook.com/FunctionalFluidics/,"Greater Detroit Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,Health Care,1,Patrick Hines,11-50,3,Seed,2020-12-30,,,,Seed,,,,Seed,3425625,USD,3425625,3425625,USD,3425625,"Wavemaker 360, Tech Startup Stabilization Fund",1,2,,,,,,,Private,,,,,,,,,,,,,,,7,,,,,,,,,,
WeBro Pay,https://www.crunchbase.com/organization/webro-pay,2020-01-01,year,"Financial Services, FinTech","São Paulo, Sao Paulo, Brazil",WeBro Pay is a fintech company that provides digital financial solutions.,"89,648",,Active,,,,,For Profit,https://www.webropay.com.br/,,https://www.linkedin.com/company/webropay/,"WeBro Pay offers digital financial solutions. They arrive to help builders and developers manage receivables from realtors, including the well-known sales commissions. They view their available balance, future commissions, contracts, customers, and slips.",,Latin America,,,,,,,,,,,,,,,,,Financial Services,,,11-50,2,,2022-06-06,2000000,BRL,417040,Equity Crowdfunding,2000000,BRL,417040,Equity Crowdfunding,1757040,USD,1757040,1757040,USD,1757040,"Bossanova Investimentos, CapTable",,2,,,,,,,Private,,,,,,,,,,,,,,-82.48%,14,1,,,,,,,,,
Boolv.com,https://www.crunchbase.com/organization/boolv-com,2016-01-01,year,Environmental Consulting,"Shenzhen, Guangdong, China",Boolv.com is an One-stop solid waste recycling service platform,"89,650",,Active,,,,,For Profit,https://www.boolv.com,,,"Boolv.com is a one-stop solid waste recycling service platform integrating sales, supply and purchase. Focus on the recycling and recycling industry, providing third-party service platforms for goods, channels, funds and information for upstream and downstream customers in the industry. The website takes the direct selling model as an innovation point, providing upstream recyclers with direct transaction services to the dismantling enterprises, and providing direct-purchasing supply integration services for downstream dismantling companies.",,Asia-Pacific (APAC),,,,,,,,,,,,,,,,,Professional Services,1,Baitong Tang,10001+,1,Seed,2019-06-14,20000000,CNY,2887919,Seed,20000000,CNY,2887919,Seed,20000000,CNY,2887920,20000000,CNY,2887920,Asia Europe Industry and Trade Group,1,1,,,,,,,Private,,,,,,,,,,,,,,,5,3,,,,,,,,,
CoinBundle,https://www.crunchbase.com/organization/coinbundle,2018-01-01,month,"Blockchain, Cryptocurrency, Financial Services, FinTech, Information Technology, Internet","Singapore, Central Region, Singapore","Our mission is to build a bridge to the world of crypto and make it accessible to everyone, even to those who are new to the technology. ","89,651",Less than $1M,Active,,,,,For Profit,https://coinbundle.com,https://twitter.com/coinbundlecom,https://www.linkedin.com/company/coinbundle/,"Currently, investing in cryptocurrencies is extremely difficult for someone who is not tech-savvy or is far removed from new technologies. We are here to change that. Our mission is to build a bridge to the world of cryptocurrencies and make it accessible to everyone, even to those who are new to the technology. We are driven by our desire to give everyone in the world the opportunity to participate in the crypto-revolution. ",https://www.facebook.com/CoinBundleCom/,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Financial Services, Information Technology, Internet Services, Other, Payments, Software",1,Alex Yakovlev,11-50,2,Seed,2018-04-01,300000,USD,300000,Seed,300000,USD,300000,Seed,300000,USD,300000,300000,USD,300000,"Y Combinator, FundersClub",,2,,,,,,,Private,,,,,,,,,,,,,,,44,2,,,,,,,,,
Dropz,https://www.crunchbase.com/organization/dropz-7b1c,2020-01-01,year,,"Eggenwil, Aargau, Switzerland",Dropz provides various natural flavoured drink filled with vitamins and minerals.,"89,654",,Active,,,,,For Profit,https://dropz.com/,,https://www.linkedin.com/company/mydropz-ag/,Dropz creates small aroma pearls from pressed fruits and herbs that transform ordinary water into a flavorful beverage. It aims to drink mostly local tap water and to reduce the consumption of bottled beverages and the associated logistics as much as possible for environmental reasons.,https://www.facebook.com/dropz.officials/,"Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,,2,"Verena Fontana, Zafar Hasher",1-10,1,Seed,2021-10-18,2706301,USD,2706301,Seed,2706301,USD,2706301,Seed,2706301,USD,2706301,2706301,USD,2706301,"BackBone Ventures, Oyster Bay, Roland Brack",,3,,,,,,,Private,,,,,,,,,,,,,,44.51%,14,,,,0,5,,Basic staples,10382,USD,10382
Fapiaoer,https://www.crunchbase.com/organization/fapiaoer,2017-01-01,year,"Apps, E-Commerce, Electronics, FinTech, Information Services","Shenzhen, Guangdong, China",Fapiaoer provides electronic invoicing services through its application.,"89,655",,Active,,,,,For Profit,https://www.fapiaoer.cn,,,"Fapiaoer is a Chinese electronic invoicing service provider under Tencent-backed Chinese project incubator and group-buying platform GaoPeng. Based on a variety of business success stories, with a strong operating, technical, product team, Gao Peng internal restructuring team to provide electronic invoicing services in an effort to create the most convenient and most reasonable electronic invoice preparation, preservation, and reimbursement experience for users. , Tencent and U.S. GROUPON Each group invested 50 million U.S. dollars to develop a group purchasing business company to become: Wechat commercialization project incubation platform, Tencent eco-layout early investment platform, Group purchasing model integration optimization of new e-commerce platform and other three business lines go hand in hand with diversified technology The company, currently Tencent, is the single largest shareholder of Gao Peng.",,Asia-Pacific (APAC),,,,,,,,,,,,,,,,,"Apps, Commerce and Shopping, Consumer Electronics, Financial Services, Hardware, Information Technology, Software",,,11-50,2,Early Stage Venture,2019-10-18,1000000000,CNY,141209031,Series B,1000000000,CNY,141209031,Series B,1060000000,CNY,150726723,1060000000,CNY,150726723,"Tencent, Shenzhen Capital Group, Hillhouse Capital Group, CDH Investments, IDG Capital",,8,,,,,,,Private,,,,,,,,,,,,,,,20,,,,,,,,,,
Georgia Cancer Center,https://www.crunchbase.com/organization/georgia-cancer-center,2015-01-01,year,Health Care,"Augusta, Georgia, United States",Georgia Cancer Center provides industry-leading cancer research and care that benefits patients locally and globally.,"89,656",,Active,,,,,For Profit,https://www.augusta.edu/cancer/#,,https://www.linkedin.com/company/georgia-cancer-cancer,"Georgia Cancer Center at Augusta University is dedicated to reducing the burden of cancer through superior care, innovation, and education.",https://www.facebook.com/GeorgiaCancerCenter/,"East Coast, Southern US",,,,,,,,,,,,,,,,,Health Care,,,10001+,1,,2023-04-17,2300000,USD,2300000,Grant,,,,,,,,2300000,USD,2300000,National Cancer Institute,,1,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,229163,USD,229163
Phaseshift Technologies,https://www.crunchbase.com/organization/phase-shift-technologies,2019-10-30,day,"Advanced Materials, Artificial Intelligence, Information Technology, Machine Learning, Quantum Computing","Toronto, Ontario, Canada",Accelerated development of new use-case specific materials using AI and Quantum Chemistry.,"89,659",,Active,,,,,For Profit,https://www.thephaseshift.com,https://twitter.com/phaseshiftt,https://linkedin.com/company/phase-shift-tech,"Whether it is to improve performance & efficiency, decrease our reliance on critical raw materials, or simply enable innovation that will accelerate the shift to net-zero industries - PhaseShift is on a mission to develop materials that serve a variety of use-cases in a broad range of industries. Based on Artificial Intelligence and Quantum Chemistry simulations, PhaseShift accelerates the discovery of new materials by a factor of 10x and with up to 75% in cost savings. However, the most significant benefit of all is the ability to develop better materials. The ability to scan a large design space of millions of possible chemistries in a matter of days enables us to identify materials that are truly optimized for a broad range of parameters.  Our platform is designed to address the nuances of new alloy development and has been used previously to develop alloys for both structural and functional use-cases. Additionally, the alloys can be developed for both traditional and additive manufacturing.",,Great Lakes,,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Manufacturing, Science and Engineering, Software",3,"Abu Anand, Fazal Mahmood, Gurjot Singh Dhaliwal",1-10,1,Seed,2020-05-22,575000,USD,575000,Pre-Seed,575000,USD,575000,Pre-Seed,575000,USD,575000,575000,USD,575000,"Creative Destruction Lab (CDL), Hustle Fund, First Star Ventures, Shanda Group, Eric Kwan",,5,,,,,,,Private,,,,,,,,,,,,,,,7,,,,,,,,,,
Siccar Point Energy,https://www.crunchbase.com/organization/siccar-point-energy,2014-01-01,year,"Energy, Fuel, Oil and Gas","Aberdeen, Aberdeen City, United Kingdom","Siccar Point Energy provides oil and gas exploration, development, and production.","89,659",$100M to $500M,Active,2022-04-07,day,,,For Profit,http://siccarpointenergy.co.uk/,,https://www.linkedin.com/company/siccar-point-energy,"Siccar Point Energy Limited provides oil and gas exploration, development, and production. The company was incorporated in 2014 and is based in Aberdeen, United Kingdom.",,"Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Energy, Natural Resources",,,11-50,1,M&A,2014-09-05,500000000,USD,500000000,Private Equity,500000000,USD,500000000,Private Equity,500000000,USD,500000000,500000000,USD,500000000,"GIC, Blackstone Energy Partners, Blue Water Energy",2,3,1,"Made Acquisitions, Was Acquired",2022-04-07,day,Acquisition,,Private,,,,,,,,,,,,,,,8,,,,,,,,3912,USD,3912
Pet Wireless,https://www.crunchbase.com/organization/pet-wireless,2013-12-26,day,"Analytics, Big Data, Health Care, Internet of Things, Veterinary","San Diego, California, United States",IoT and Data Analytics for in-home pet health monitoring,"89,665",$1M to $10M,Active,,,,,For Profit,https://tailio.com,,http://www.linkedin.com/company/pet-wireless,"Pet Wireless is a technology startup that has developed Tailio – a Pet Health and Wellness Platform that helps pets live longer, healthier lives, and helps veterinarians, pet nutrition, pharma and diagnostics companies increase revenue.  Tailio is an Internet of Things (IoT) and Data Analytics platform for in-home pet disease tracking using non-wearable connected devices.",https://www.facebook.com/gotailio,"Greater San Diego Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Data and Analytics, Health Care, Internet Services",1,Alex Triener,1-10,5,Seed,2018-09-01,,,,Non-equity Assistance,410000,USD,410000,Angel,410000,USD,410000,1679999,USD,1679999,"National Science Foundation, EvoNexus, Bob Kain",1,3,,,,,,,Private,,,,,,,,,,,,,,,8,1,,9,1,0,Agriculture; Forestry; Animal Husbandry; Hunting; Trapping; Fishing,,,,
Bitcoke,https://www.crunchbase.com/organization/bitcoke,2019-01-01,year,"Bitcoin, Cryptocurrency, Mobile Apps, Trading Platform","Yau Tsim Mong, Kowloon, Hong Kong",Bitcoke is the First Quanto Swap Exchange in Crypto Space.,"89,666",,Active,,,,,For Profit,https://www.bitcoke.com/,,,Bitcoke is the First Quanto Swap Exchange in Crypto Space.,https://www.facebook.com/BitCokeLive/,Asia-Pacific (APAC),,,3,3,,,,,,,,,,,,,"Apps, Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Mobile, Payments, Software",,,,3,Seed,2022-01-21,250000,USD,250000,Seed,250000,USD,250000,Seed,250000,USD,250000,250000,USD,250000,"DWF Labs, Mint Ventures, Redline DAO",,3,,,,,,,Private,,,,,,,,,,,,,,,5,2,,,,,,,,,
Benchmark Cloud Accounting,https://www.crunchbase.com/organization/benchmark-cloud-accounting,2021-01-01,year,"Accounting, Advice, Consulting, Financial Services, Software","Austin, Texas, United States","Benchmark Cloud Accounting offers advisory, controller, and critical thinking accounting services technology.","89,666",,Active,,,,,For Profit,https://www.benchmarkcloudaccounting.com,,https://www.linkedin.com/company/benchmark-cloud-accounting,"Benchmark Cloud Accounting offers advisory, controller, and critical thinking accounting services technology. It specializes in working with VC-backed companies at any stage of growth, supporting their efforts in successful growth and fundraising.  The company was founded in 2021 and is headquartered in Austin, Texas.",https://www.facebook.com/BenchmarkCloudAccounting,Southern US,,,,,,,,,,,,,,,,,"Financial Services, Media and Entertainment, Professional Services, Software",1,Matt Elson,11-50,1,Seed,2021-03-01,5100000,USD,5100000,Seed,5100000,USD,5100000,Seed,5100000,USD,5100000,5100000,USD,5100000,,,,,,,,,,Private,,,,,,,,,,,,,,,27,,,,,,,,117687,USD,117687
NewRocket,https://www.crunchbase.com/organization/new-rocket,2014-10-01,day,Aerospace,"Netanya, HaMerkaz, Israel","NewRocket is developing advanced, controllable, environmentally friendly (“green propulsion”) rocket engines for in-space applications.","89,669",$1M to $10M,Active,,,,,For Profit,http://newrocket.co.il/,,https://www.linkedin.com/company/newrocket/about,"NewRocket is developing advanced, controllable, environmentally friendly (""green propulsion"") rocket engines for in-space applications. NewRocket is working on a patented gel technology that will enable a stable and non-toxic engine propellant without losing performance or control. It provides clients with eco-friendly rocket engines that are optimized for in-space applications such as satellites, tugs, and landers.",,"Europe, Middle East, and Africa (EMEA), Middle East",,,,,,,,,,,,,,,,,Science and Engineering,2,"Moti Elyashiv, Zohar Schlagman",11-50,2,Early Stage Venture,2020-11-30,1000000,USD,1000000,Series A,1000000,USD,1000000,Series A,1700000,USD,1700000,1700000,USD,1700000,"Pario Ventures, Consensus Business Group, Incubit Technology Ventures",,3,,,,,,,Private,,,,,,,,,,,,,,,17,,,,6,0,Explosives; Matches,,,,
Ignition Design Labs,https://www.crunchbase.com/organization/ignition-design-labs,2015-01-01,year,"Internet, Internet of Things, Wireless","San Francisco, California, United States",Ignition Design Labs is a veteran team of wireless networking engineers developing radical technologies for next gen WiFi.,"89,675",Less than $1M,Active,,,,,For Profit,http://www.ignitiondl.com,,https://www.linkedin.com/company/ignition-design-labs,"Ignition Design Labs is a veteran team of wireless networking engineers developing radical technologies for next generation WiFi. Its flagship product called Portal, is a smart-learning router designed for urban lifestyles. Portal was engineered for demanding urban users and tough crowded environments. Patented technologies enable Portal to access special protected fast channels not available to traditional consumer routers.",,"San Francisco Bay Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Hardware, Internet Services, Mobile",4,"Erick Kurniawan, Johnny Cheng, Seung Baek Yi, Terry Ngo",11-50,3,Early Stage Venture,2018-03-29,1500000,USD,1500000,Convertible Note,11100000,USD,11100000,Series A,21400000,USD,21400000,22900000,USD,22900000,"Sierra Ventures, Morningside Venture Investments, Inventec Corporation",1,3,,,,,,,Private,,,,,,,,,,,,,1,,10,,,,0,2,,Scientific and electric apparatus and instruments,,,
