Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Rowden Technologies,https://www.crunchbase.com/organization/rowden-technologies,2017-01-01,year,"Information Technology, Software","Bristol, Bristol, City of, United Kingdom",Rowden Technologies is an independent digital systems integrator that solves complex government problems with advanced solutions.,"73,397",,Active,,,,,For Profit,https://rowdentech.com,,https://www.linkedin.com/company/rowden/,Rowden Technologies is an independent digital systems integrator that uses technologies to address challenging governmental issues. Their team's first-hand knowledge of the obstacles that prevent the effective exploitation of technology for frontline users is what motivates us to challenge the status quo. They offer integration services and digital services.,,"Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Information Technology, Software",1,Robert Harper,51-100,2,Seed,2023-06-01,600000,GBP,751577,Seed,600000,GBP,751577,Seed,600000,GBP,751577,600000,GBP,751577,NCSC for Startups,1,1,,,,,,,Private,,,,,,,,,,,,,,-74.11%,46,,,,,,,,,,
Matrix Executions,https://www.crunchbase.com/organization/matrix-executions,2018-01-01,year,"Financial Services, FinTech, Insurance, Trading Platform","Chicago, Illinois, United States",Matrix Executions is a financial service company.,"73,398",$1M to $10M,Active,,,,,For Profit,https://matrixexecutions.com,https://twitter.com/matrixextech,https://www.linkedin.com/company/matrix-executions/,"Matrix Executions is providing execution services and front-end trading technology for institutional traders and investors. It is a technology-driven firm founded by innovators and trusted, experienced industry professionals. They strive to provide the most advanced technology and best service in the business.",,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Financial Services, Lending and Investments",,,11-50,1,,2022-08-31,3921000,USD,3921000,Venture - Series Unknown,3921000,USD,3921000,Venture - Series Unknown,3921000,USD,3921000,3921000,USD,3921000,,,,,,,,,,Private,,,,,,,,,,,,,,,19,,,,,,,,36956,USD,36956
Voyage Technologies,https://www.crunchbase.com/organization/voyage-technologies-7777,2023-01-01,year,"Artificial Intelligence, Health Care, Machine Learning, Natural Language Processing, Software","Dallas, Texas, United States","Voyage Technologies enable healthcare providers to recover revenue, prevent denials, and increase cash flow.","73,398",,Active,,,,,For Profit,https://www.voyagercm.com/,,https://www.linkedin.com/company/voyage-rcm,"Voyage Technologies enable healthcare providers to recover revenue, prevent denials, and increase cash flow. The company leverages AI, Machine Learning, and Natural Language Processing to enhance coding accuracy, minimize denials, and recover revenue that may have been denied or miscoded.",,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software",,,1-10,1,,2023-05-18,61200,USD,61200,Venture - Series Unknown,61200,USD,61200,Venture - Series Unknown,61200,USD,61200,61200,USD,61200,,,,,,,,,,Private,,,,,,,,,,,,,,,2,,,,,,,,,,
Apollo Behavior,https://www.crunchbase.com/organization/apollo-behavior,2019-01-01,year,"Children, Health Care, Medical, Therapeutics","Suwanee, Georgia, United States",Apollo Behavior provides ABA therapy services and programs to children with autism.,"73,399",,Active,,,,,For Profit,https://apollobehavior.com,https://mobile.twitter.com/apollobehavior,http://www.linkedin.com/company/apollobehavior,Apollo Behavior provides ABA therapy services and programs to children with autism.,https://www.facebook.com/apollobehavior/,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,,,,,,,,,,"Community and Lifestyle, Health Care",1,Kim Dean,11-50,1,,2023-02-08,4175000,USD,4175000,Venture - Series Unknown,4175000,USD,4175000,Venture - Series Unknown,4175000,USD,4175000,4175000,USD,4175000,,,,,,,,,,Private,,,,,,,,,,,,,,-12.34%,,,,,,,,,,,
Dot Slash Dash,https://www.crunchbase.com/organization/dot-slash-dash,2020-01-01,year,"Apps, Mobile Apps, Video","Seoul, Seoul-t'ukpyolsi, South Korea",Dot Slash Dash is a video platform for documenting the user's lifestyle.,"73,399",,Active,,,,,For Profit,https://www.dotslashdash.com/,,https://www.linkedin.com/company/dotslashdash,Dot Slash Dash is a video platform for documenting the user's lifestyle. The company was founded by Changwoo Lee in 2020.,,Asia-Pacific (APAC),,,,,,,,,,,,,,,,,"Apps, Media and Entertainment, Mobile, Software, Video",1,Changwoo Lee,,1,Seed,2022-02-17,5000000000,KRW,4170820,Seed,5000000000,KRW,4170820,Seed,5000000000,KRW,4170820,5000000000,KRW,4170820,Forest Partners,1,1,,,,,,,Private,,,,,,,,,,,,,,,15,1,"9,446",,,,,,,,
ReciMe,https://www.crunchbase.com/organization/recime,2020-07-01,month,"B2C, Mobile Apps, Recipes","Melbourne, Victoria, Australia","ReciMe is the ultimate cooking app that helps you save, share, and discover new recipes.","73,400",,Active,,,,,For Profit,https://www.recime.app,,,"ReciMe is the ultimate cooking app that helps you save, share, and discover new recipes. It was founded in 2020 and is located in Melbourne, Victoria, Australia.",,"Asia-Pacific (APAC), Australasia",,,,,,,,,,,,,,,,,"Apps, Food and Beverage, Mobile, Other, Software",,,1-10,1,Seed,2022-10-01,500000,AUD,319950,Pre-Seed,500000,AUD,319950,Pre-Seed,500000,AUD,319950,500000,AUD,319950,,,,,,,,,,Private,,,,,,,,,,,,,,-11.08%,5,1,"12,788",,,,,,,,
Xiangwushuo,https://www.crunchbase.com/organization/xiangwushuo,2017-01-01,year,"Consumer Goods, Online Portals, Sharing Economy","Shanghai, Shanghai, China",Xiangwushuo is an online platform intended to offer services related to second-hand goods sharing.,"73,401",,Active,,,,,For Profit,http://www.xiangwushuo.com/,,https://www.linkedin.com/company/享物说,"Xiangwushuo offers software, platforms, and reward systems for new and idle goods trading. They provide a marketplace, enabling its users to trade and share used goods through a point system that dissolves the use of actual money in this marketplace.",,Asia-Pacific (APAC),,,,,,,,,,,,,,,,,"Consumer Goods, Internet Services, Other",1,Elaine Li,101-250,5,Early Stage Venture,2018-08-01,65000000,USD,65000000,Series B,65000000,USD,65000000,Series B,89364198,USD,89364198,89364198,USD,89364198,"Sequoia Capital China, Matrix Partners China, Hillhouse Capital Group, ZhenFund, GGV Capital",3,7,,,,,,,Private,,,,,,,,,,,,,,,18,4,,,,,,,,,
Eyk,https://www.crunchbase.com/organization/eyk-data,2022-11-04,day,"Analytics, Customer Service, Digital Marketing, Marketing, Software","Rotterdam, Zuid-Holland, The Netherlands",Eyk is a progressive marketing data platform for every digital marketer.,"73,402",,Active,,,,,For Profit,https://www.eykdata.com/,,https://www.linkedin.com/company/eyk-data,"About Eyk Eyk is a progressive marketing data platform for every digital marketer. Eyk integrates and optimizes all steps for making cross-channel data analyses. Making up-to-date data always within reach, in your own cloud, with access to directly applicable data models. With Eyk, every marketer is a data engineer and no marketing issue remains unanswered. Companies like Rocycle, Blauwe Monsters, and Adwise are already using the platform. For more information, visit: www.eykdata.com or contact alain.odijk@eykdata.com",,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Data and Analytics, Other, Professional Services, Sales and Marketing, Software",2,"Alain Odijk, Bart Lammers",1-10,1,Seed,2023-02-21,650000,EUR,692342,Pre-Seed,650000,EUR,692342,Pre-Seed,650000,EUR,692342,650000,EUR,692342,Goldfish Global,1,1,,,,,,,Private,,,,,,,,,,,,,,-37.83%,2,,,,,,,,,,
WATTS BATTERY,https://www.crunchbase.com/organization/watts-battery,2016-04-24,day,"Energy, Energy Management, Energy Storage, Power Grid, Renewable Energy, Smart Building, Smart Home","Santa Clara, California, United States",Simplifying renewable energy with portable lego-like power system with virtual battery platform,"73,402",,Active,,,,,For Profit,http://www.wattsbattery.com,https://twitter.com/wattsbattery,https://www.linkedin.com/company/16166110/,"Watts Battery solar modular energy storage system provides ready-to-use backup power, solar access for home or apartment. Our intelligent virtual power platform, able to manage residential customer power needs vs demand response and frequency regulation services, leveraging behind-the-meter data and uses innovative demand response algorithms to support grid services through a negative demand approach at the customer site, making possible to have additional revenue for homeowner",https://www.facebook.com/wattsbattery/,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Consumer Electronics, Energy, Real Estate, Sustainability",3,"Mike Dokuchaev, Vladimir Mlynchik, Yuriy Vlasov",11-50,7,Seed,2019-12-01,1500000,USD,1500000,Debt Financing,400000,USD,400000,Seed,1300000,USD,1300000,3500000,USD,3500000,"Zlatko Penic, Pekka Viljakainen, Alexey Goryachev",3,3,,,,,,,Private,,,,,,,,,,,,,2,,18,1,,,1,0,Generation; Conversion Or Distribution Of Electric Power,,,,
Fútbol Libre TV,https://www.crunchbase.com/organization/fútbol-libre-tv,2018-12-01,day,,,Fútbol Libre TV Ver canales de futbol argentino online en vivo y en directo gratis,"73,405",,Active,,,,,For Profit,https://www.futbol-libre.me/,,,"En Futbol Libre TV podes ver fútbol Argentino gratis online en vivo y en directo, Copa Libertadores, Copa Sudamericana, partidos de Boca Juniors y River Plate, canales de Fox Sports Premium, TNT Sports, ESPN, DIRECTV y TyC.",,,,,,,,,,,,,,,,,,,,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,
Polysynth,https://www.crunchbase.com/organization/polysynth,2021-01-01,year,Financial Services,"Singapore, Central Region, Singapore",Polysynth is a Polygon-based synthetic asset platform.,"73,407",,Active,,,,,For Profit,https://polysynth.com/,https://twitter.com/0xPolysynth,https://www.linkedin.com/company/polysynth/,Polysynth is a Polygon-based synthetic asset platform.,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,,,,,,,,,,,,,Financial Services,2,"Paritosh Gupta, Shailesh Gupta",11-50,3,Seed,2022-07-22,,,,Seed,,,,Seed,1500000,USD,1500000,1500000,USD,1500000,"Hashed, MH Ventures, Alliance DAO, Jaynti Kanani, Alan Howard",,6,,,,,,,Private,,,,,,,,,,,,,,,30,,,,,,,,,,
Apparo,https://www.crunchbase.com/organization/apparo,2020-01-01,year,"Food and Beverage, Food Processing, Nutrition","Eden Prairie, Minnesota, United States",Apparo is a food processing technology intended to process crops in order to maximize the yield of available nutrients.,"73,411",,Active,,,,,For Profit,https://www.apparo.us/,,https://www.linkedin.com/company/apparo-llc/,"Apparo is a food processing technology intended to process crops in order to maximize the yield of available nutrients. The company provides exceptional protein and micronutrients to food and nutrition companies. Apparo was founded in 2020 and is based in Eden Prairie, Minnesota, United States.",,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,,,,,,,,,,,,,,,,"Food and Beverage, Health Care",1,Robert Beausire,11-50,2,,2022-05-13,3500000,USD,3500000,Venture - Series Unknown,3500000,USD,3500000,Venture - Series Unknown,4500000,USD,4500000,4500000,USD,4500000,"Blue Horizon Corporation, Finistere Ventures, Endeavor8",2,3,,,,,,,Private,,,,,,,,,,,,,,,13,,,,1,0,"Foods Or Foodstuffs; Their Treatment, Not Covered By Other Classes",,,,
Air AI,https://www.crunchbase.com/organization/air-ai-d0af,2021-09-07,day,,"Miami, Florida, United States","Air AI is a software company dedicated to improving rental and sales transactions with AI. SaaS, Mobile App, Payment","73,411",,Active,,,,,For Profit,https://airai.us,,https://www.linkedin.com/company/air-ai-corporation/,"Air AI is a software company specializing in machine learning and natural language processing (NLP.)  Our vision is to improve rental and sales transactions with AI by providing a multi-lingual rental/sales listings site.   Most listings in MLS are in English, as are real estate site (Zillow, Redfin, Trulia, Realtor.com) so we auto-translate listings into the language selected by our user (like airbnb).  We also automatically translate into the language of the users region, based on GPS of the phone.  We're also developing an in-App video feature.  We use proprietary algorithms and machine learning to recognize specific buildings, vehicles, and yachts in a video feed from our App, so users can scan the skyline of their city with their smartphone and our iOS/Android App can recognize buildings, cars, and boats and will offer them listings to rent/buy.  Find your new home with your camera!  You're never more than two taps from connecting with real estate, vehicles, clothing, and people.   SaaS, Mobile App, Payment",,"Greater Miami Area, East Coast, Southern US",,,,,,,,,,,,,,,,,,1,Jeremy Denbow,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,4,,11,,,,,,,,,,
Byte Federal,https://www.crunchbase.com/organization/byte-federal,2016-11-17,day,"Banking, Bitcoin, Consulting, Cryptocurrency, Financial Services, FinTech","Venice, Florida, United States",Byte Federal is the 8th largest Bitcoin ATM network (as of 09/01/2018) in the US.,"73,414",$1M to $10M,Active,,,,,For Profit,https://bytefederal.com,https://twitter.com/ByteFederal,https://www.linkedin.com/company/bytefederal/,"Byte Federal is the 8th largest Bitcoin ATM network (as of 09/01/2018) in the US and actively expanding.  We are the future of digital financial services for the masses.  Our network of ""self service crypto kiosks"" provide easy access to not only buy and sell Bitcoin but also to acquire loans and view transaction histories.  Further services are currently in development.  Please see: https://bnktothefuture.com/pitches/bytefederal",https://www.facebook.com/bytefederal,"East Coast, Southern US",,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Professional Services, Software",3,"Lee Hansen, Lennart Lopin, Mark Paolillo",1-10,4,Seed,2018-11-15,43000,USD,43000,Seed,43000,USD,43000,Seed,726000,USD,726000,726000,USD,726000,"IQ Investor Alliance, Dave Younts, Amalgamated Suncoast Portfolio, Anonymous Trust, RHP Family Partnership",,10,,,,,,,Private,,,,,,,,,,,,,,,,2,2,,0,1,,Scientific and electric apparatus and instruments,174511,USD,174511
OurPharma Holdings,https://www.crunchbase.com/organization/ourpharma-holdings,2016-08-25,day,"Health Care, Medical, Pharmaceutical","Fayetteville, Arkansas, United States",OurPharma Holdings is a drug company that addresses the need for medications that are in short supply.,"73,416",$1M to $10M,Active,,,,,For Profit,https://www.ourpharma.net/,,https://www.linkedin.com/company/ourpharma-llc/,"OurPharma Holdings is a drug company that addresses the need for medications that are in short supply. It specializes in sterile-to-sterile compounding of injectables and intravenous fluids needed by hospitals, surgery centers, and clinics.",,Southern US,,,,,,,,,,,,,,,,,Health Care,1,Peter Kohler,11-50,3,,2021-10-07,5500000,USD,5500000,Venture - Series Unknown,5500000,USD,5500000,Venture - Series Unknown,18175000,USD,18175000,18175000,USD,18175000,,,,,,,,,,Private,,,,,,,,,,,,,,,45,,,,0,3,,Treatment of materials,,,
