Organization Name,Organization Name URL,Founded Date,Founded Date Precision,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,LinkedIn,Full Description,Facebook,Headquarters Regions,Investment Stage,Investor Type,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Announced Date,Announced Date Precision,Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Last Layoff Mention Date,Number of Events,SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Share My Space,https://www.crunchbase.com/organization/share-my-space,2017-06-01,day,"Geospatial, Software","Cergy-pontoise, Ile-de-France, France","Share My Space detects, tracks, catalogs, and predicts the collision risk of artificial satellites and space debris.","61,574",,Active,,,,,For Profit,https://www.sharemyspace.space/,https://twitter.com/sharemyspacee,https://www.linkedin.com/company/share-my-space/,"Share My Space detects, tracks, catalogs, and predicts the collision risk of artificial satellites and space debris. It is on a mission is to tackle the challenges related to space sustainability induced by the exponential increase of space debris and space traffic. We aim to propose space actors a highly accurate and efficient new-generation SSA platform, providing data and services. To develop our control and traffic management capabilities, we rely on our own network of telescopes, on orbital data from strategic partners, and our software dealing with space dynamics.",,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Data and Analytics, Navigation and Mapping, Software",2,"Damien Giolito, Romain Lucken",1-10,3,,2021-10-06,2150000,EUR,2484113,Grant,,,,Venture - Series Unknown,225000,EUR,265018,2375000,EUR,2749131,European Innovation Council,1,1,,,,,,,Private,,,,,,,,,,,,,,,14,,,,,,,,,,
LARQ,https://www.crunchbase.com/organization/larq,2017-11-01,month,"Consumer Electronics, Consumer Goods, Lifestyle, Water Purification, Wellness","Foster City, California, United States",LARQ helps people access pristine drinking water easily and sustainably.,"61,574",,Active,,,,,For Profit,https://www.livelarq.com,https://twitter.com/livelarq,https://www.linkedin.com/company/livelarq,"LARQ helps people access pristine drinking water easily and sustainably through innovative technology combined with inspirational design. It was founded in 2017 and is based in Foster City, California.",https://www.facebook.com/livelarq/,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,,,,,,,,,,"Community and Lifestyle, Consumer Electronics, Consumer Goods, Hardware, Health Care, Sustainability",2,"Justin Wang, Robert C. Walker",11-50,2,Early Stage Venture,2020-09-29,10700000,USD,10700000,Series A,10700000,USD,10700000,Series A,10700000,USD,10700000,10700000,USD,10700000,"Alumni Ventures, Gaingels, DCM Ventures, Capricorn Investment Group, Propel(X)",1,12,,,,,,,Private,,,,,,,,,,,,,,-14.38%,57,1,16,,,,,,,,
Kepple Accounting Office,https://www.crunchbase.com/organization/kepple-accounting-office,2015-02-01,day,"Asset Management, Content, Education, Social Media, Task Management","Tokyo, Tokyo, Japan",Kepple Accounting is a start-up accounting and tax services,"61,575",,Active,,,,,For Profit,http://kepple.jp/,,,Kepple Accounting is a start-up accounting and tax services.,,Asia-Pacific (APAC),,,1,1,,,,,,,,,,,,,"Education, Financial Services, Internet Services, Media and Entertainment, Software",1,Kanzaki Takahiro,11-50,3,,2019-02-20,80000000,JPY,722331,Corporate Round,80000000,JPY,722331,Corporate Round,380000000,JPY,3392584,380000000,JPY,3392584,"WARC Japan, Nikkei, Nomura Research Institute, Masashi Suekane, Nishiki Takashi",1,6,,,,,,,Private,,,,,,,,,,,,,,,9,,,11,,,,,,,
TNAX Biopharma,https://www.crunchbase.com/organization/tnax-biopharma,2018-01-01,day,"Biotechnology, Life Science, Medical, Nursing and Residential Care, Therapeutics","Tokyo, Tokyo, Japan",TNAX Biopharma is a developer of pharmaceuticals drugs intended to improve the quality of life of patients.,"61,577",$1M to $10M,Active,,,,,For Profit,https://tnaxbio.com/,,,"TNAX Biopharma is a developer of pharmaceuticals drugs intended to improve the quality of life of patients.The company provides novel antibody therapeutics for unmet medical needs of patients with intractable diseases, thus providing patients therapeutics around the world through drug discovery innovation.",,Asia-Pacific (APAC),,,,,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",2,"Shibuya Akira, Tak Mukohira",101-250,2,Early Stage Venture,2019-11-29,499400000,JPY,4561376,Series A,499400000,JPY,4561376,Series A,999400000,JPY,8966351,999400000,JPY,8966351,"JAFCO, Mitsubishi UFJ Capital, Nissay Capital",,3,,,,,,,Private,,,,,,,,,,,,,,,22,,,,,,,,,,
LeasePilot,https://www.crunchbase.com/organization/leasepilot,2015-01-01,year,"Leasing, Legal, Legal Tech, Real Estate, Software","Boston, Massachusetts, United States",LeasePilot develops software solutions for commercial real estate lease drafting.,"61,578",$1M to $10M,Active,,,,,For Profit,https://www.leasepilot.co/,https://twitter.com/theleasepilot,https://www.linkedin.com/company/leasepilot/,"LeasePilot develops software solutions for commercial real estate lease drafting and revision. It offers a platform which combines document automation, word processing, and user-centric interfaces for drafting and editing commercial leases.",https://www.facebook.com/LeasePilot/,"Greater Boston Area, East Coast, New England",,,,,,,,,,,,,,,,,"Financial Services, Professional Services, Real Estate, Software",3,"Gabriel Safar, Itzik Spitzen, Jonathan Eskow",11-50,2,Seed,2019-12-20,7800000,USD,7800000,Seed,7800000,USD,7800000,Seed,10050000,USD,10050000,10050000,USD,10050000,"MassChallenge, Bantam Group, Rose Park Advisors",1,3,,,,,,,Private,,,,,,,,,,,,,,,56,,,19,,,,,,,
Secret Spa,https://www.crunchbase.com/organization/secret-spa,2015-01-01,year,"Beauty, Health Care, Mobile Apps, Wellness","London, England, United Kingdom",Luxury beauty treatments...any time and any place.,"61,579",,Active,,,,,For Profit,http://www.secretspa.co.uk/,https://twitter.com/SecretspaUK,https://www.linkedin.com/company/secret-spa,"Secret Spa is a luxury mobile beauty app for London that  offers a booking on a menu of beauty and wellness treatments, from trusted therapists, in the convenience of the client's home, office or hotel.",https://www.facebook.com/secretspauk/,"Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Apps, Consumer Goods, Health Care, Mobile, Software",2,"Emily Ewart-Perks, Rider Latham",11-50,4,Seed,2022-01-20,1500000,GBP,2039520,Seed,1500000,GBP,2039520,Seed,1700000,GBP,2291281,1700000,GBP,2291281,"Ascension, QVentures, KM Capital",1,3,,,,,,,Private,,,,,,,,,,,,,,-35.98%,83,2,,,,,,,,,
TransBnk,https://www.crunchbase.com/organization/transbnk,2022-01-01,year,"Banking, Financial Services, Transaction Processing","New Delhi, Delhi, India",TransBnk is a Transaction Banking Platform.,"61,580",,Active,,,,,For Profit,https://transbnk.co.in/,https://twitter.com/TransBnkIndia,https://www.linkedin.com/company/transbnk/people/,"'TransBnk' is a Transaction Banking Platform that enables Corporate, Commercial, and Institutional clients to conduct agile, secure, and robust transactions using Embedded Finance and SaaS. Their goal is to provide deep subject experience to facilitate smooth domestic cash management and payments transactions. In close coordination with banks, they provide escrows, trade finance, supply chain financing, and custodial services.",https://www.facebook.com/TransBnk,Asia-Pacific (APAC),,,,,,,,,,,,,,,,,"Financial Services, Lending and Investments, Payments, Software",,,11-50,1,Seed,2023-06-20,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,1000000,USD,1000000,1000000,USD,1000000,"8i Ventures, GrowthCap Ventures, Growth Sense, Leadway Ventures",1,4,,,,,,,Private,,,,,,,,,,,,,,47.27%,16,,,,,,,,,,
Katapult Studios,https://www.crunchbase.com/organization/katapult-commerce,2022-05-01,month,Software,"Bogotá, Distrito Especial, Colombia",Katapult is a venture studio and boutique software development firm based in Latin America,"61,581",,Active,,,,,For Profit,https://katapulttechnologies.com/,,https://www.linkedin.com/company/katapultstudios,"Katapult is a venture studio and boutique software development firm based in Latin America.  Founded by several time venture-backed founders Andres Blumer and Bruno Ocampo, Katapult leverages 10+ years of experience building and investing in startups along with a vast talent network to help katapult other companies.",,Latin America,,,,,,,,,,,,,,,,,Software,2,"Andres Blumer, Bruno Ocampo-Gonzalez",11-50,1,Seed,2022-05-20,6000000,USD,6000000,Seed,6000000,USD,6000000,Seed,6000000,USD,6000000,6000000,USD,6000000,"8VC, Angel Ventures, Norte Ventures, Liil Ventures, Alpha4 Ventures",1,6,,,,,,,Private,,,,,,,,,,,,,,-33.64%,18,,,,,,,,,,
Dexer,https://www.crunchbase.com/organization/agvoice,2018-01-01,year,"AgTech, Construction, Information Technology, InsurTech, Logistics, Mobile, Productivity Tools","Kansas City, Missouri, United States","Dexer is a heads-up, customized speech application and service that streamlines data collection and accessibility across industries.","61,581",$1M to $10M,Active,,,,,For Profit,http://www.speedofyourvoice.com,https://twitter.com/dexerspeed,https://www.linkedin.com/company/agvoice/,"Dexer is a heads-up, customized speech application and service that streamlines data collection and accessibility across industries.",,Midwestern US,,,,,,,,,,,,,,,,,"Agriculture and Farming, Financial Services, Information Technology, Mobile, Real Estate, Software, Transportation",4,"Aaron Gobin, Bruce Rasa, Erick Kobres, John Swansey",11-50,6,Seed,2022-05-10,1000000,USD,1000000,Convertible Note,25000,USD,25000,Seed,25000,USD,25000,1825000,USD,1825000,"S2G Ventures, GGV Capital, The Yield Lab, gbeta, St. Louis Arch Angels",1,6,,,,,,,Private,,,,,,,,,,,,,,,17,,,,,,,,,,
Khazenly,https://www.crunchbase.com/organization/khazenly,2021-01-01,year,Warehousing,"Cairo, Al Qahirah, Egypt",Khazenly is an on-demand digital warehousing and fulfillment management platform.,"61,582",$1M to $10M,Active,,,,,For Profit,https://www.khazenly.com/,,https://www.linkedin.com/company/khazenly,Khazenly is an on-demand digital warehousing and fulfillment management platform that provides an omnichannel solution to help merchants digitize their businesses.,https://www.facebook.com/Khazenly,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,Transportation,1,Mohamed Younes,11-50,1,Seed,2022-06-15,2500000,USD,2500000,Seed,2500000,USD,2500000,Seed,2500000,USD,2500000,2500000,USD,2500000,"Shorooq Partners, Arzan Venture Capital, Camel Ventures, Averroes Ventures",2,4,,,,,,,Private,,,,,,,,,,,,,,-7.46%,61,,,,,,,,,,
Curisium,https://www.crunchbase.com/organization/curisium,2017-09-01,month,"Blockchain, Health Care","Manhattan Beach, California, United States",Innovative Healthcare Contracting,"61,582",$1M to $10M,Closed,2020-07-20,day,,none,For Profit,http://www.curisium.com,https://twitter.com/curisium,https://www.linkedin.com/company/curisium/,Curisium a healthcare technology and services company that provides innovative contracting solutions.,https://www.facebook.com/curisium,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Health Care, Other",3,"Francis Lam, Jeff Malins, Peter Kim",1-10,1,M&A,2017-12-14,3500000,USD,3500000,Seed,3500000,USD,3500000,Seed,3500000,USD,3500000,3500000,USD,3500000,"Flare Capital Partners, New Enterprise Associates, Shuttle Fund, Green Bay Ventures, Sanofi Ventures",2,5,,Was Acquired,2020-07-20,day,Acquisition,,Private,,,,,,,,,,,,,,,7,,,9,,,,,,,
Tenzo Tea,https://www.crunchbase.com/organization/tenzo-tea,2016-07-01,day,"Retail, Wholesale","Los Angeles, California, United States",Tenzo Tea is a manufacturer of healthful beverages.,"61,583",Less than $1M,Active,,,,,For Profit,http://www.tenzotea.co,https://twitter.com/tenzotea/,https://www.linkedin.com/company-beta/15085003/,"Tenzo Tea is a manufacturer of healthful beverages. The company's offerings include organic matcha, matcha kits, and teaware made from palm organically cultivated fresh green leaves. Tenzo Tea allows People to become versions of each other in order to work to make the world a better place for everyone.",https://www.facebook.com/tenzo-tea-505479996304835,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,,,,,,,,,,Commerce and Shopping,2,"Robbie Page, Steve O'Dell",11-50,1,Seed,2017-09-01,250000,USD,250000,Seed,250000,USD,250000,Seed,250000,USD,250000,250000,USD,250000,,,,,,,,,,Private,,,,,,,,,,,,,,45.53%,96,,,42,0,2,,Basic staples,5923,USD,5923
Adapttech,https://www.crunchbase.com/organization/adapttech,2015-01-01,year,"Biotechnology, Medical Device","Birmingham, Birmingham, United Kingdom",Adapttech develops ingenious biomedical technologies to help people with physical limitations improve their quality of life,"61,583",,Active,,,,,For Profit,http://www.adapttech.eu/,https://twitter.com/Adapttechco,https://www.linkedin.com/company/adapttech,"Adapttech is a biomedical company that creates innovative, smart, and wearable technologies to assist people with physical disabilities in improving their quality of life. It aims to provide clinicians with better socket fitting and monitoring methods in order to improve the quality of life for people who have lost a lower limb.",https://www.facebook.com/adapttechpt/,"Europe, Middle East, and Africa (EMEA)",,,,,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",2,"Frederico Carpinteiro, Mario Saenz Espinoza",1-10,3,,2022-04-06,2250000,GBP,2940569,Venture - Series Unknown,2250000,GBP,2940569,Venture - Series Unknown,5550000,GBP,7558388,5550000,GBP,7558388,"Mercia Fund Managers, Wealth Club, ACF Investors, Wren Capital, Midlands Engine Investment Fund",2,6,,,,,,,Private,,,,,,,,,,,,,,,38,,,10,4,10,Medical Or Veterinary Science; Hygiene,Medical apparatus and instruments,,,
